test model relativeRisk haplotypeLength recFrac Training_mTDT_minFreq10.00000_01 Training_mTDT_minFreq10.00000_05 Training_mTDT_minFreq10.00000_001 Training_mTDT_minFreq10.00000_005 Training_ScoreTDT_01 Training_ScoreTDT_05 Training_ScoreTDT_001 Training_ScoreTDT_005 Training_ScoreTDT_minFreq10.00000_01 Training_ScoreTDT_minFreq10.00000_05 Training_ScoreTDT_minFreq10.00000_001 Training_ScoreTDT_minFreq10.00000_005 Training_mTDT1T_01 Training_mTDT1T_05 Training_mTDT1T_001 Training_mTDT1T_005 Training_mTDT1T_minFreq10.00000_01 Training_mTDT1T_minFreq10.00000_05 Training_mTDT1T_minFreq10.00000_001 Training_mTDT1T_minFreq10.00000_005 Training_mTDTP_01 Training_mTDTP_05 Training_mTDTP_001 Training_mTDTP_005 Training_mTDT1_01 Training_mTDT1_05 Training_mTDT1_001 Training_mTDT1_005 Training_mTDT1_minFreq10.00000_01 Training_mTDT1_minFreq10.00000_05 Training_mTDT1_minFreq10.00000_001 Training_mTDT1_minFreq10.00000_005 Training_mTDTYateAlpha_0.50000_01 Training_mTDTYateAlpha_0.50000_05 Training_mTDTYateAlpha_0.50000_001 Training_mTDTYateAlpha_0.50000_005 
PowerOneLocus Additive 2.6 4 0.0000000	0.87	0.97	0.78	0.83	0.84	0.94	0.73	0.81	0.84	0.95	0.78	0.83	0.89	0.96	0.78	0.86	0.89	0.96	0.78	0.85	0.88	0.94	0.68	0.79	0.93	0.98	0.8	0.89	0.94	0.98	0.8	0.87	0.85	0.95	0.77	0.82
PowerOneLocus DomOrDom 1.2 4 0.0000000	0.59	0.7	0.45	0.57	0.5	0.67	0.41	0.46	0.6	0.71	0.45	0.53	0.66	0.78	0.5	0.59	0.68	0.78	0.49	0.6	0.58	0.71	0.4	0.55	0.69	0.84	0.5	0.61	0.7	0.84	0.52	0.62	0.57	0.67	0.41	0.52
PowerOneLocus DomOrDom 1.6 4 0.0000000	0.78	0.86	0.64	0.72	0.72	0.82	0.57	0.67	0.79	0.84	0.62	0.73	0.79	0.91	0.62	0.74	0.79	0.91	0.62	0.74	0.72	0.82	0.63	0.68	0.8	0.95	0.64	0.76	0.81	0.96	0.64	0.76	0.77	0.84	0.62	0.71
PowerOneLocus DomOrDom 2.0 4 0.0000000	0.84	0.9	0.73	0.82	0.8	0.88	0.69	0.78	0.82	0.89	0.71	0.81	0.85	0.93	0.75	0.83	0.85	0.93	0.74	0.82	0.81	0.9	0.66	0.75	0.89	0.97	0.75	0.86	0.89	0.97	0.74	0.85	0.82	0.87	0.73	0.79
PowerOneLocus DomOrDom 2.4 4 0.0000000	0.92	0.95	0.78	0.87	0.87	0.94	0.74	0.82	0.87	0.97	0.76	0.85	0.88	0.95	0.79	0.85	0.88	0.95	0.8	0.85	0.89	0.93	0.7	0.79	0.91	0.99	0.82	0.88	0.91	0.98	0.82	0.88	0.9	0.94	0.77	0.87
PowerOneLocus DomOrDom 2.6 4 0.0000000	0.9	0.98	0.79	0.9	0.87	0.96	0.78	0.85	0.89	0.97	0.82	0.87	0.91	0.99	0.78	0.85	0.91	0.99	0.78	0.85	0.89	0.95	0.75	0.82	0.95	0.99	0.81	0.91	0.95	0.99	0.81	0.91	0.9	0.96	0.77	0.89
PowerOneLocus RecOrRec 1.2 4 0.0000000	0.55	0.66	0.41	0.5	0.47	0.61	0.33	0.42	0.53	0.67	0.38	0.49	0.62	0.74	0.49	0.59	0.61	0.74	0.47	0.59	0.55	0.65	0.35	0.49	0.64	0.79	0.5	0.61	0.63	0.79	0.51	0.6	0.51	0.62	0.36	0.46
PowerOneLocus RecOrRec 1.6 4 0.0000000	0.61	0.78	0.53	0.59	0.59	0.72	0.41	0.53	0.64	0.77	0.47	0.61	0.71	0.79	0.54	0.65	0.71	0.78	0.53	0.66	0.61	0.77	0.48	0.58	0.74	0.84	0.54	0.67	0.74	0.84	0.54	0.68	0.6	0.73	0.47	0.56
PowerOneLocus RecOrRec 2.0 4 0.0000000	0.73	0.79	0.6	0.66	0.67	0.8	0.55	0.63	0.72	0.82	0.6	0.68	0.74	0.87	0.62	0.71	0.74	0.87	0.61	0.71	0.68	0.78	0.58	0.65	0.74	0.89	0.63	0.73	0.75	0.89	0.62	0.72	0.72	0.8	0.59	0.62
PowerOneLocus RecOrRec 2.4 4 0.0000000	0.8	0.87	0.69	0.77	0.76	0.85	0.63	0.75	0.79	0.86	0.66	0.77	0.82	0.9	0.69	0.78	0.81	0.9	0.69	0.78	0.74	0.83	0.66	0.72	0.84	0.93	0.7	0.81	0.84	0.93	0.7	0.81	0.8	0.86	0.67	0.76
PowerOneLocus RecOrRec 2.6 4 0.0000000	0.82	0.9	0.71	0.79	0.77	0.85	0.65	0.75	0.8	0.88	0.71	0.76	0.84	0.91	0.7	0.81	0.84	0.91	0.71	0.8	0.78	0.89	0.66	0.72	0.88	0.97	0.71	0.82	0.88	0.98	0.71	0.81	0.82	0.88	0.69	0.77
PowerOneLocus Additive 1.2 6 0.0000000	0.65	0.81	0.45	0.58	0.53	0.68	0.35	0.43	0.59	0.77	0.42	0.57	0.74	0.89	0.56	0.69	0.73	0.89	0.56	0.67	0.62	0.78	0.44	0.58	0.77	0.95	0.6	0.71	0.78	0.95	0.61	0.7	0.52	0.69	0.35	0.45
PowerOneLocus Additive 1.6 6 0.0000000	0.77	0.91	0.69	0.75	0.72	0.83	0.53	0.65	0.75	0.9	0.66	0.75	0.85	0.96	0.65	0.79	0.84	0.94	0.65	0.8	0.77	0.85	0.64	0.71	0.88	0.96	0.69	0.8	0.87	0.95	0.69	0.82	0.73	0.82	0.54	0.66
PowerOneLocus Additive 2.0 6 0.0000000	0.85	0.95	0.77	0.81	0.79	0.88	0.71	0.74	0.84	0.94	0.74	0.8	0.9	0.98	0.78	0.88	0.9	0.97	0.78	0.89	0.83	0.89	0.72	0.79	0.91	0.98	0.79	0.9	0.91	0.98	0.79	0.89	0.8	0.92	0.73	0.76
PowerOneLocus Additive 2.4 6 0.0000000	0.9	0.94	0.82	0.87	0.84	0.95	0.75	0.84	0.86	0.96	0.82	0.85	0.94	0.99	0.84	0.92	0.93	0.97	0.82	0.92	0.87	0.95	0.79	0.83	0.96	1	0.85	0.93	0.95	0.97	0.82	0.93	0.86	0.93	0.78	0.85
PowerOneLocus Additive 2.6 6 0.0000000	0.93	0.97	0.84	0.89	0.86	0.95	0.8	0.85	0.9	0.98	0.84	0.88	0.94	0.99	0.86	0.93	0.94	0.97	0.86	0.92	0.89	0.95	0.77	0.85	0.96	1	0.87	0.95	0.96	0.98	0.86	0.93	0.89	0.95	0.82	0.88
PowerOneLocus DomOrDom 1.2 6 0.0000000	0.7	0.8	0.52	0.6	0.57	0.74	0.36	0.54	0.67	0.79	0.46	0.61	0.73	0.89	0.6	0.71	0.74	0.88	0.59	0.68	0.65	0.81	0.51	0.62	0.75	0.95	0.63	0.73	0.76	0.95	0.63	0.72	0.59	0.72	0.43	0.54
PowerOneLocus DomOrDom 1.6 6 0.0000000	0.83	0.92	0.73	0.79	0.77	0.86	0.62	0.74	0.8	0.91	0.71	0.79	0.89	0.98	0.73	0.84	0.88	0.97	0.72	0.83	0.81	0.87	0.69	0.77	0.91	0.98	0.75	0.85	0.9	0.97	0.74	0.84	0.78	0.89	0.67	0.74
PowerOneLocus DomOrDom 2.0 6 0.0000000	0.89	0.93	0.81	0.87	0.84	0.92	0.75	0.8	0.88	0.95	0.8	0.86	0.93	0.99	0.82	0.91	0.92	0.97	0.81	0.9	0.83	0.94	0.77	0.82	0.95	1	0.81	0.93	0.94	0.97	0.8	0.91	0.87	0.91	0.79	0.83
PowerOneLocus DomOrDom 2.4 6 0.0000000	0.94	0.98	0.84	0.89	0.88	0.96	0.81	0.85	0.92	0.97	0.83	0.9	0.94	0.99	0.88	0.92	0.95	0.97	0.87	0.91	0.9	0.94	0.79	0.85	0.95	1	0.89	0.94	0.97	0.99	0.87	0.92	0.89	0.96	0.84	0.87
PowerOneLocus DomOrDom 2.6 6 0.0000000	0.93	0.97	0.87	0.93	0.92	0.96	0.82	0.87	0.94	0.98	0.86	0.92	0.95	0.99	0.9	0.94	0.95	0.98	0.89	0.94	0.88	0.95	0.81	0.86	0.96	1	0.91	0.95	0.96	0.99	0.9	0.94	0.92	0.96	0.83	0.9
PowerOneLocus RecOrRec 1.2 6 0.0000000	0.61	0.78	0.44	0.57	0.5	0.67	0.31	0.43	0.57	0.71	0.41	0.53	0.72	0.89	0.53	0.65	0.7	0.87	0.5	0.64	0.62	0.76	0.42	0.56	0.77	0.94	0.56	0.69	0.76	0.92	0.54	0.69	0.49	0.65	0.36	0.42
PowerOneLocus RecOrRec 1.6 6 0.0000000	0.74	0.84	0.56	0.68	0.62	0.77	0.4	0.58	0.68	0.83	0.55	0.65	0.77	0.95	0.62	0.72	0.74	0.93	0.62	0.7	0.69	0.83	0.53	0.63	0.81	0.97	0.64	0.75	0.78	0.95	0.65	0.74	0.67	0.73	0.45	0.56
PowerOneLocus RecOrRec 2.0 6 0.0000000	0.76	0.92	0.71	0.75	0.73	0.84	0.61	0.66	0.76	0.88	0.65	0.76	0.86	0.96	0.67	0.81	0.87	0.94	0.67	0.8	0.77	0.86	0.6	0.75	0.89	0.97	0.7	0.83	0.9	0.96	0.71	0.83	0.7	0.84	0.59	0.67
PowerOneLocus RecOrRec 2.4 6 0.0000000	0.86	0.94	0.78	0.83	0.8	0.9	0.69	0.76	0.85	0.92	0.75	0.84	0.9	0.98	0.76	0.88	0.89	0.97	0.77	0.87	0.81	0.9	0.73	0.79	0.92	0.98	0.76	0.89	0.92	0.97	0.78	0.88	0.82	0.92	0.71	0.79
PowerOneLocus RecOrRec 2.6 6 0.0000000	0.88	0.94	0.79	0.87	0.82	0.91	0.73	0.79	0.87	0.95	0.78	0.84	0.9	0.98	0.8	0.89	0.89	0.97	0.81	0.88	0.82	0.9	0.76	0.8	0.92	0.99	0.8	0.91	0.91	0.98	0.8	0.9	0.85	0.93	0.74	0.8
PowerOneLocus Additive 1.2 8 0.0000000	0.64	0.8	0.47	0.57	0.49	0.63	0.32	0.42	0.62	0.82	0.44	0.6	0.74	0.91	0.58	0.7	0.74	0.88	0.54	0.68	0.63	0.79	0.45	0.56	0.78	0.97	0.61	0.72	0.77	0.95	0.58	0.71	0.46	0.6	0.32	0.43
PowerOneLocus Additive 1.6 8 0.0000000	0.81	0.89	0.7	0.78	0.71	0.84	0.55	0.63	0.8	0.88	0.72	0.77	0.9	0.97	0.71	0.86	0.87	0.96	0.72	0.84	0.8	0.83	0.63	0.74	0.93	0.98	0.75	0.88	0.89	0.97	0.75	0.86	0.69	0.8	0.56	0.63
PowerOneLocus Additive 2.0 8 0.0000000	0.89	0.96	0.79	0.83	0.81	0.89	0.7	0.8	0.85	0.95	0.79	0.83	0.96	0.98	0.8	0.92	0.95	0.98	0.79	0.91	0.82	0.91	0.73	0.8	0.98	0.99	0.81	0.93	0.97	1	0.8	0.92	0.8	0.87	0.7	0.77
PowerOneLocus Additive 2.4 8 0.0000000	0.95	0.98	0.83	0.92	0.88	0.94	0.74	0.82	0.92	0.97	0.83	0.89	0.97	0.99	0.87	0.97	0.96	0.98	0.86	0.95	0.88	0.94	0.79	0.83	0.98	1	0.88	0.98	0.99	0.99	0.87	0.97	0.82	0.94	0.74	0.8
PowerOneLocus Additive 2.6 8 0.0000000	0.95	1	0.88	0.93	0.91	0.96	0.76	0.88	0.95	0.98	0.88	0.92	0.97	0.99	0.9	0.97	0.97	0.98	0.89	0.95	0.88	0.97	0.8	0.86	0.98	1	0.9	0.97	0.98	0.99	0.89	0.97	0.89	0.94	0.77	0.85
PowerOneLocus DomOrDom 1.2 8 0.0000000	0.68	0.83	0.56	0.61	0.57	0.67	0.37	0.49	0.65	0.81	0.53	0.61	0.79	0.93	0.63	0.74	0.79	0.9	0.6	0.71	0.69	0.78	0.47	0.63	0.81	0.97	0.64	0.78	0.81	0.96	0.62	0.75	0.54	0.62	0.37	0.48
PowerOneLocus DomOrDom 1.6 8 0.0000000	0.84	0.93	0.77	0.82	0.78	0.86	0.62	0.75	0.85	0.9	0.74	0.83	0.95	0.99	0.77	0.89	0.9	0.98	0.76	0.86	0.81	0.88	0.7	0.79	0.96	0.99	0.79	0.91	0.92	0.98	0.78	0.88	0.78	0.82	0.63	0.72
PowerOneLocus DomOrDom 2.0 8 0.0000000	0.93	0.97	0.83	0.91	0.85	0.94	0.73	0.8	0.92	0.97	0.83	0.89	0.97	1	0.86	0.96	0.96	0.98	0.86	0.94	0.85	0.92	0.77	0.83	0.98	1	0.87	0.97	0.98	0.99	0.87	0.95	0.81	0.93	0.72	0.79
PowerOneLocus DomOrDom 2.4 8 0.0000000	0.96	1	0.89	0.93	0.9	0.98	0.78	0.87	0.95	0.99	0.86	0.92	0.97	1	0.91	0.96	0.96	0.98	0.9	0.95	0.9	0.95	0.82	0.85	0.98	1	0.9	0.96	0.97	0.99	0.89	0.96	0.9	0.96	0.78	0.85
PowerOneLocus DomOrDom 2.6 8 0.0000000	0.96	0.99	0.91	0.96	0.92	0.98	0.82	0.89	0.97	0.99	0.89	0.96	0.97	0.99	0.92	0.97	0.97	0.98	0.92	0.96	0.92	0.97	0.83	0.86	0.97	1	0.92	0.97	0.97	0.99	0.92	0.96	0.91	0.97	0.81	0.89
PowerOneLocus RecOrRec 1.2 8 0.0000000	0.64	0.76	0.44	0.58	0.43	0.64	0.3	0.37	0.61	0.79	0.37	0.59	0.74	0.92	0.57	0.69	0.73	0.88	0.52	0.67	0.57	0.76	0.45	0.54	0.77	0.96	0.59	0.71	0.76	0.92	0.54	0.71	0.46	0.58	0.31	0.36
PowerOneLocus RecOrRec 1.6 8 0.0000000	0.74	0.87	0.59	0.69	0.57	0.76	0.45	0.52	0.74	0.9	0.56	0.64	0.83	0.96	0.65	0.78	0.8	0.91	0.67	0.74	0.72	0.8	0.52	0.64	0.87	0.97	0.67	0.81	0.84	0.93	0.69	0.77	0.56	0.73	0.42	0.5
PowerOneLocus RecOrRec 2.0 8 0.0000000	0.83	0.91	0.72	0.79	0.74	0.83	0.58	0.66	0.83	0.91	0.68	0.8	0.91	0.97	0.71	0.86	0.87	0.96	0.71	0.84	0.79	0.85	0.65	0.75	0.93	0.97	0.75	0.88	0.89	0.96	0.75	0.86	0.71	0.81	0.59	0.64
PowerOneLocus RecOrRec 2.4 8 0.0000000	0.88	0.95	0.81	0.85	0.82	0.9	0.68	0.79	0.88	0.94	0.78	0.84	0.96	0.99	0.82	0.92	0.94	0.98	0.78	0.87	0.81	0.89	0.74	0.8	0.97	0.99	0.84	0.93	0.95	0.98	0.8	0.9	0.82	0.87	0.67	0.76
PowerOneLocus RecOrRec 2.6 8 0.0000000	0.91	0.96	0.8	0.9	0.83	0.9	0.71	0.78	0.9	0.96	0.77	0.88	0.97	0.99	0.84	0.92	0.95	0.98	0.8	0.92	0.85	0.88	0.77	0.81	0.98	0.99	0.85	0.95	0.96	0.98	0.81	0.94	0.81	0.92	0.71	0.79
PowerOneLocus Additive 1.2 10 0.0000000	0.66	0.76	0.44	0.61	0.41	0.64	0.24	0.32	0.66	0.78	0.42	0.6	0.8	0.97	0.57	0.72	0.72	0.94	0.52	0.63	0.62	0.79	0.42	0.58	0.83	0.99	0.61	0.75	0.74	0.96	0.55	0.67	0.36	0.56	0.23	0.3
PowerOneLocus Additive 1.6 10 0.0000000	0.82	0.91	0.7	0.79	0.65	0.86	0.51	0.61	0.84	0.91	0.68	0.75	0.94	0.99	0.69	0.88	0.85	0.98	0.67	0.83	0.8	0.88	0.63	0.73	0.95	0.99	0.72	0.89	0.88	0.98	0.71	0.85	0.6	0.73	0.49	0.55
PowerOneLocus Additive 2.0 10 0.0000000	0.88	0.93	0.82	0.85	0.79	0.9	0.67	0.76	0.9	0.95	0.78	0.85	0.97	1	0.87	0.92	0.92	0.98	0.76	0.87	0.86	0.91	0.76	0.82	0.99	1	0.88	0.95	0.94	0.99	0.78	0.89	0.75	0.84	0.66	0.71
PowerOneLocus Additive 2.4 10 0.0000000	0.94	0.98	0.85	0.91	0.88	0.94	0.77	0.82	0.93	0.98	0.85	0.9	0.99	1	0.88	0.97	0.96	0.99	0.86	0.92	0.89	0.96	0.8	0.85	1	1	0.89	0.98	0.98	1	0.87	0.94	0.83	0.92	0.72	0.8
PowerOneLocus Additive 2.6 10 0.0000000	0.97	0.99	0.91	0.94	0.93	0.95	0.8	0.88	0.97	0.98	0.9	0.96	0.99	1	0.9	0.99	0.98	0.99	0.86	0.96	0.91	0.96	0.8	0.87	1	1	0.91	1	0.99	1	0.86	0.98	0.86	0.94	0.79	0.84
PowerOneLocus DomOrDom 1.2 10 0.0000000	0.69	0.8	0.51	0.66	0.48	0.71	0.29	0.38	0.68	0.8	0.5	0.66	0.82	0.98	0.6	0.76	0.73	0.96	0.54	0.66	0.67	0.82	0.47	0.61	0.84	1	0.63	0.81	0.77	0.98	0.55	0.7	0.41	0.58	0.25	0.34
PowerOneLocus DomOrDom 1.6 10 0.0000000	0.88	0.92	0.8	0.83	0.74	0.87	0.61	0.7	0.86	0.92	0.75	0.82	0.95	0.99	0.78	0.91	0.91	0.98	0.73	0.85	0.82	0.89	0.68	0.81	0.96	0.99	0.8	0.93	0.93	0.98	0.76	0.87	0.69	0.82	0.57	0.64
PowerOneLocus DomOrDom 2.0 10 0.0000000	0.92	0.98	0.86	0.91	0.88	0.94	0.76	0.85	0.92	0.98	0.86	0.92	0.99	1	0.87	0.99	0.96	0.99	0.84	0.93	0.88	0.94	0.78	0.84	0.99	1	0.88	0.99	0.98	1	0.85	0.95	0.81	0.91	0.73	0.77
PowerOneLocus DomOrDom 2.4 10 0.0000000	0.96	1	0.89	0.96	0.89	0.97	0.83	0.87	0.97	1	0.87	0.94	0.99	1	0.91	0.99	0.98	0.99	0.88	0.96	0.9	0.99	0.81	0.88	1	1	0.91	1	0.99	1	0.88	0.98	0.87	0.94	0.82	0.84
PowerOneLocus DomOrDom 2.6 10 0.0000000	0.98	1	0.91	0.97	0.93	0.97	0.86	0.89	0.97	1	0.89	0.97	0.99	1	0.93	0.98	0.98	0.99	0.89	0.96	0.91	0.99	0.85	0.9	1	1	0.93	0.99	0.99	1	0.89	0.97	0.9	0.95	0.82	0.88
PowerOneLocus RecOrRec 1.2 10 0.0000000	0.66	0.75	0.39	0.57	0.35	0.63	0.26	0.31	0.65	0.75	0.36	0.57	0.78	0.97	0.55	0.71	0.69	0.91	0.48	0.61	0.6	0.78	0.4	0.51	0.82	0.99	0.58	0.74	0.72	0.95	0.51	0.64	0.31	0.5	0.21	0.28
PowerOneLocus RecOrRec 1.6 10 0.0000000	0.75	0.85	0.57	0.69	0.54	0.73	0.36	0.49	0.71	0.87	0.54	0.66	0.87	0.99	0.61	0.81	0.8	0.95	0.59	0.72	0.73	0.83	0.53	0.67	0.91	1	0.64	0.85	0.85	0.97	0.58	0.76	0.46	0.66	0.25	0.41
PowerOneLocus RecOrRec 2.0 10 0.0000000	0.83	0.9	0.73	0.79	0.71	0.83	0.55	0.66	0.81	0.9	0.71	0.78	0.94	0.99	0.73	0.9	0.87	0.97	0.7	0.82	0.81	0.88	0.66	0.75	0.94	1	0.75	0.91	0.91	0.98	0.72	0.84	0.67	0.74	0.51	0.62
PowerOneLocus RecOrRec 2.4 10 0.0000000	0.9	0.96	0.79	0.88	0.82	0.88	0.68	0.76	0.87	0.96	0.79	0.87	0.96	0.99	0.85	0.9	0.92	0.97	0.79	0.87	0.84	0.91	0.72	0.82	0.97	0.99	0.86	0.91	0.93	0.97	0.8	0.88	0.73	0.86	0.66	0.72
PowerOneLocus RecOrRec 2.6 10 0.0000000	0.89	0.98	0.83	0.89	0.82	0.91	0.7	0.78	0.9	0.97	0.8	0.87	0.97	1	0.86	0.92	0.92	0.98	0.81	0.9	0.87	0.91	0.77	0.85	0.98	1	0.86	0.95	0.92	0.99	0.82	0.91	0.78	0.87	0.68	0.74
